"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/25/2022","AQS","490130002","1","16","ug/m3 SC","15","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"03/26/2022","AQS","490130002","1","16","ug/m3 SC","15","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"03/27/2022","AQS","490130002","1","13","ug/m3 SC","12","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"03/28/2022","AQS","490130002","1","16","ug/m3 SC","15","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"03/29/2022","AQS","490130002","1","5","ug/m3 SC","5","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"03/30/2022","AQS","490130002","1","5","ug/m3 SC","5","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"03/31/2022","AQS","490130002","1","6","ug/m3 SC","6","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/01/2022","AQS","490130002","1","5","ug/m3 SC","5","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/02/2022","AQS","490130002","1","9","ug/m3 SC","8","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/03/2022","AQS","490130002","1","9","ug/m3 SC","8","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/04/2022","AQS","490130002","1","17","ug/m3 SC","16","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/05/2022","AQS","490130002","1","308","ug/m3 SC","177","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/06/2022","AQS","490130002","1","14","ug/m3 SC","13","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/07/2022","AQS","490130002","1","11","ug/m3 SC","10","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/08/2022","AQS","490130002","1","15","ug/m3 SC","14","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/09/2022","AQS","490130002","1","58","ug/m3 SC","52","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/10/2022","AQS","490130002","1","25","ug/m3 SC","23","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/11/2022","AQS","490130002","1","61","ug/m3 SC","54","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/12/2022","AQS","490130002","1","13","ug/m3 SC","12","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/13/2022","AQS","490130002","1","10","ug/m3 SC","9","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/14/2022","AQS","490130002","1","14","ug/m3 SC","13","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/15/2022","AQS","490130002","1","29","ug/m3 SC","27","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/16/2022","AQS","490130002","1","17","ug/m3 SC","16","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/17/2022","AQS","490130002","1","24","ug/m3 SC","22","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/18/2022","AQS","490130002","1","23","ug/m3 SC","21","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/19/2022","AQS","490130002","1","31","ug/m3 SC","29","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/20/2022","AQS","490130002","1","13","ug/m3 SC","12","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/21/2022","AQS","490130002","1","41","ug/m3 SC","38","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/22/2022","AQS","490130002","1","21","ug/m3 SC","19","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/23/2022","AQS","490130002","1","3","ug/m3 SC","3","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/24/2022","AQS","490130002","1","3","ug/m3 SC","3","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/25/2022","AQS","490130002","1","5","ug/m3 SC","5","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/26/2022","AQS","490130002","1","17","ug/m3 SC","16","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/27/2022","AQS","490130002","1","29","ug/m3 SC","27","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/28/2022","AQS","490130002","1","31","ug/m3 SC","29","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/29/2022","AQS","490130002","1","25","ug/m3 SC","23","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"04/30/2022","AQS","490130002","1","14","ug/m3 SC","13","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/01/2022","AQS","490130002","1","19","ug/m3 SC","18","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/02/2022","AQS","490130002","1","8","ug/m3 SC","7","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/03/2022","AQS","490130002","1","18","ug/m3 SC","17","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/04/2022","AQS","490130002","1","5","ug/m3 SC","5","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/05/2022","AQS","490130002","1","10","ug/m3 SC","9","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/06/2022","AQS","490130002","1","35","ug/m3 SC","32","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/07/2022","AQS","490130002","1","57","ug/m3 SC","52","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/08/2022","AQS","490130002","1","35","ug/m3 SC","32","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/09/2022","AQS","490130002","1","22","ug/m3 SC","20","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/10/2022","AQS","490130002","1","24","ug/m3 SC","22","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/11/2022","AQS","490130002","1","43","ug/m3 SC","40","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/12/2022","AQS","490130002","1","39","ug/m3 SC","36","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/13/2022","AQS","490130002","1","12","ug/m3 SC","11","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/14/2022","AQS","490130002","1","15","ug/m3 SC","14","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/15/2022","AQS","490130002","1","11","ug/m3 SC","10","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/16/2022","AQS","490130002","1","21","ug/m3 SC","19","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/17/2022","AQS","490130002","1","19","ug/m3 SC","18","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/18/2022","AQS","490130002","1","14","ug/m3 SC","13","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/19/2022","AQS","490130002","1","74","ug/m3 SC","60","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/20/2022","AQS","490130002","1","15","ug/m3 SC","14","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/21/2022","AQS","490130002","1","5","ug/m3 SC","5","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/22/2022","AQS","490130002","1","12","ug/m3 SC","11","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/23/2022","AQS","490130002","1","8","ug/m3 SC","7","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/24/2022","AQS","490130002","1","10","ug/m3 SC","9","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/25/2022","AQS","490130002","1","13","ug/m3 SC","12","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/26/2022","AQS","490130002","1","17","ug/m3 SC","16","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/27/2022","AQS","490130002","1","24","ug/m3 SC","22","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/28/2022","AQS","490130002","1","40","ug/m3 SC","37","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/29/2022","AQS","490130002","1","9","ug/m3 SC","8","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/30/2022","AQS","490130002","1","3","ug/m3 SC","3","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"05/31/2022","AQS","490130002","1","3","ug/m3 SC","3","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/01/2022","AQS","490130002","1","5","ug/m3 SC","5","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/02/2022","AQS","490130002","1","9","ug/m3 SC","8","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/03/2022","AQS","490130002","1","15","ug/m3 SC","14","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/04/2022","AQS","490130002","1","19","ug/m3 SC","18","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/05/2022","AQS","490130002","1","15","ug/m3 SC","14","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/06/2022","AQS","490130002","1","14","ug/m3 SC","13","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/07/2022","AQS","490130002","1","16","ug/m3 SC","15","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/08/2022","AQS","490130002","1","16","ug/m3 SC","15","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/09/2022","AQS","490130002","1","26","ug/m3 SC","24","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/10/2022","AQS","490130002","1","23","ug/m3 SC","21","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/11/2022","AQS","490130002","1","24","ug/m3 SC","22","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/12/2022","AQS","490130002","1","30","ug/m3 SC","28","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/13/2022","AQS","490130002","1","68","ug/m3 SC","57","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/14/2022","AQS","490130002","1","11","ug/m3 SC","10","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/15/2022","AQS","490130002","1","13","ug/m3 SC","12","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/16/2022","AQS","490130002","1","17","ug/m3 SC","16","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/17/2022","AQS","490130002","1","52","ug/m3 SC","48","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/18/2022","AQS","490130002","1","40","ug/m3 SC","37","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/19/2022","AQS","490130002","1","38","ug/m3 SC","35","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/20/2022","AQS","490130002","1","20","ug/m3 SC","19","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/21/2022","AQS","490130002","1","9","ug/m3 SC","8","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/22/2022","AQS","490130002","1","16","ug/m3 SC","15","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/23/2022","AQS","490130002","1","16","ug/m3 SC","15","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/24/2022","AQS","490130002","1","10","ug/m3 SC","9","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/25/2022","AQS","490130002","1","12","ug/m3 SC","11","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/26/2022","AQS","490130002","1","12","ug/m3 SC","11","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"06/27/2022","AQS","490130002","1","14","ug/m3 SC","13","Roosevelt","1","100.0000","81102","PM10 Total 0-10um STP","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
